MAL_ID,Name,Genres,Type,Rating,Popularity
36774,Star Wars/Saigo no Jedai: Tokubetsu Eizou,"Sci-Fi, Parody",ONA,G - All Ages,12512
36775,Wo Shi Jiang Xiaobai,"Drama, Romance, Slice of Life",ONA,PG-13 - Teens 13 or older,5916
36777,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,"Comedy, Fantasy",OVA,PG-13 - Teens 13 or older,5717
36778,Kando≠Reduction,Music,Music,PG-13 - Teens 13 or older,14620
36780,Hanabira,Music,Music,G - All Ages,14517
36781,Original,Music,Music,G - All Ages,14788
36782,Kakuchou Shoujo-kei Trinary: Ex.MV,"Sci-Fi, Music",Music,PG-13 - Teens 13 or older,9800
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,"Action, Military, School",ONA,PG-13 - Teens 13 or older,6945
36784,Hataraku Onii-san!,"Slice of Life, Comedy",TV,G - All Ages,5876
36789,Golden Time (Movie),"Comedy, Fantasy",Movie,G - All Ages,6672
36790,Ling Yu 2nd Season,Fantasy,ONA,PG-13 - Teens 13 or older,9158
36791,Ling Yu 3rd Season,Fantasy,ONA,PG-13 - Teens 13 or older,9644
36792,Eromanga-sensei OVA,"Comedy, Drama, Ecchi, Romance",OVA,PG-13 - Teens 13 or older,1635
36793,3D Kanojo: Real Girl,"Romance, School, Shoujo",TV,PG-13 - Teens 13 or older,695
36796,Owarimonogatari 2nd Season Recaps,"Mystery, Comedy, Supernatural, Vampire",Special,R - 17+ (violence & profanity),3889
36797,gdMen,"Comedy, Fantasy",TV,PG - Children,8356
36798,Yuuki Yuuna wa Yuusha de Aru: Hidamari,"Drama, Fantasy, Magic, Slice of Life",Special,PG-13 - Teens 13 or older,5595
36799,Kyoto Animation Koushiki Twitter: Itsumo Arigatou,Slice of Life,ONA,G - All Ages,11820
36800,Amanchu! Advance,"Slice of Life, Comedy, School, Shounen",TV,PG-13 - Teens 13 or older,3147
36803,Servamp Movie: Alice in the Garden,"Action, Comedy, Supernatural, Drama, Vampire, Josei",Movie,PG-13 - Teens 13 or older,3892
36804,Lala-chan Santa no Fantasy Christmas,"Fantasy, Kids, Music",Music,G - All Ages,15823
36805,Kirara Fantasia,"Magic, Fantasy",ONA,G - All Ages,7904
36806,Sentaku Jab Jab,"Kids, Music",Music,G - All Ages,16244
36807,Muteki no Jiichan,"Kids, Music",Music,G - All Ages,16830
36808,Wakamono to Koinu to Croissant,"Kids, Music",Music,G - All Ages,16447
36809,Tanjoubi no Chachacha,"Kids, Music",Music,G - All Ages,16718
36810,Shijin to Tsubame,"Kids, Music",Music,G - All Ages,16789
36811,Kusakeiba,"Kids, Music, Sports",Music,G - All Ages,16280
36812,Kyou mo Chappy End,"Kids, Music",Music,G - All Ages,16821
36815,Sakura no Chikai: Marronni☆Yell - Higashi no Hichou Shimotsuke-shi wo Yell!,"Music, Supernatural",Special,G - All Ages,11663
36816,Godzilla 2: Kessen Kidou Zoushoku Toshi,"Action, Adventure, Sci-Fi",Movie,R - 17+ (violence & profanity),3029
36817,Sunohara-sou no Kanrinin-san,"Comedy, Slice of Life",TV,PG-13 - Teens 13 or older,1439
36818,Chikyuu wa Guruguru Merry-Go-Round,"Kids, Space",Movie,G - All Ages,16561
36819,Kaitou Yumenosuke,"Kids, Magic, Music",Music,G - All Ages,16410
36820,Kaijuu ga Yattekuru,"Kids, Music",Music,G - All Ages,16403
36821,Machibouke,"Music, Kids",Music,G - All Ages,16581
36822,Kirakira,Music,Music,G - All Ages,15698
36823,Huyao Xiao Hongniang: Beishan Yaodi,"Comedy, Historical, Supernatural, Romance",ONA,PG-13 - Teens 13 or older,5774
36824,Huyao Xiao Hongniang: Nan Guo,"Comedy, Historical, Supernatural, Romance",ONA,PG-13 - Teens 13 or older,6116
36825,Pokemon Diamond & Pearl: Clip Show,"Action, Adventure, Comedy, Fantasy, Kids",Special,PG - Children,8252
36827,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,"Mystery, Comedy, Super Power",Special,PG-13 - Teens 13 or older,9371
36828,Caligula (TV),"Action, Sci-Fi",TV,PG-13 - Teens 13 or older,1892
36833,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,"Slice of Life, Parody",Special,PG-13 - Teens 13 or older,4035
36834,Sengoku Night Blood: Ongaku Dai Tokushuu,"Fantasy, Historical, Music, Romance",Special,PG-13 - Teens 13 or older,9379
36835,Rudolf to Ippaiattena x Godzilla x Toho Cinemas Moving Logo Eizou,Comedy,Movie,G - All Ages,12762
36836,Toho Cinemas x Pokemon Go,Comedy,Movie,G - All Ages,8929
36838,Gintama.: Shirogane no Tamashii-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,PG-13 - Teens 13 or older,1160
36840,25-sai no Joshikousei,"Ecchi, Romance, School",TV,R+ - Mild Nudity,2982
36841,Sousha wa Tada Senaka to Teikin de Kataru Nomi,Music,Music,G - All Ages,11503
36843,Youtai Nuhai Zai Shanghai 2: Xianglian Mima,"Military, Historical, Drama",Movie,G - All Ages,16014
36846,Fruits 5 Shimai,"Music, Kids",Music,G - All Ages,16191
36847,Nanatsu no Bitoku,"Ecchi, Fantasy",TV,R+ - Mild Nudity,2525
36848,Aishen Qiaokeli-ing...II,"Harem, Comedy, Romance, School",ONA,PG-13 - Teens 13 or older,3530
36849,Nariyuki→Papakatsu Girls!! The Animation,Hentai,OVA,Rx - Hentai,6645
36851,Bousai Keihatsu Douga,Slice of Life,ONA,G - All Ages,16283
36855,Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,Comedy,ONA,G - All Ages,4603
36856,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (ONA),"Sci-Fi, Adventure, Police, Mecha",ONA,PG - Children,13731
36857,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu Movie,"Sci-Fi, Adventure, Police, Mecha",Movie,PG - Children,12384
36858,Usuzumizakura: Garo,"Action, Demons, Fantasy, Magic, Supernatural",Movie,PG-13 - Teens 13 or older,7016
36861,Itazura Majo to Nemuranai Machi,"Action, Police, Magic, Fantasy",ONA,G - All Ages,7270
36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,"Sci-Fi, Adventure, Mystery, Drama, Fantasy",Movie,R - 17+ (violence & profanity),682
36864,Akkun to Kanojo,"Comedy, Josei, Romance, School",TV,PG-13 - Teens 13 or older,1387
36865,Tokyo Girls Collection 2016 A/W x Osomatsu-san Special Movie,Comedy,Special,PG-13 - Teens 13 or older,11736
36866,LayereD Stories Zero,"Game, Sci-Fi",ONA,PG - Children,12550
36868,Toho Cinemas & I Love Snoopy: The Peanuts Movie Collab Logo Eizou,Comedy,Movie,G - All Ages,14239
36871,Ultraman,"Action, Sci-Fi, Seinen, Super Power",ONA,PG-13 - Teens 13 or older,3856
36873,Back Street Girls: Gokudolls,"Comedy, Ecchi, Seinen",TV,R - 17+ (violence & profanity),1481
36874,Aware! Meisaku-kun: Oronamin C,"Comedy, Parody",Special,G - All Ages,15023
36875,Akuma no Memumemu-chan,"Comedy, Demons, Ecchi, Shounen",ONA,PG-13 - Teens 13 or older,8056
36876,Furifure 2,Hentai,OVA,Rx - Hentai,7242
36881,Dennou Senshi Dokan-kun,Comedy,TV,PG-13 - Teens 13 or older,16216
36882,Arifureta Shokugyou de Sekai Saikyou,"Action, Adventure, Fantasy, Harem",TV,PG-13 - Teens 13 or older,383
36883,Wares: Beyond,Mecha,ONA,PG-13 - Teens 13 or older,13785
36884,Hisone to Maso-tan,"Comedy, Drama, Fantasy, Military",TV,PG-13 - Teens 13 or older,1909
36885,Saenai Heroine no Sodatekata Fine,"Harem, Comedy, Romance, Ecchi, School",Movie,PG-13 - Teens 13 or older,1567
36888,Chikatetsu ni Noru,Slice of Life,Special,PG - Children,12956
36889,Oyasumi Sex,Hentai,OVA,Rx - Hentai,6081
36890,dMatsu-san,"Comedy, Parody",ONA,PG-13 - Teens 13 or older,9274
36894,Inazma Delivery: Dougyousha Attack-hen,"Action, Sci-Fi, Comedy",TV,PG-13 - Teens 13 or older,12148
36895,"Nee, ...Shiyo♥",Hentai,OVA,Rx - Hentai,6279
36896,Boku no Hero Academia the Movie 1: Futari no Hero,"Action, Shounen, Super Power",Movie,PG-13 - Teens 13 or older,310
36902,Mahou Shoujo Ore,"Comedy, Fantasy, Magic",TV,PG-13 - Teens 13 or older,1835
36903,Kengan Ashura,"Action, Martial Arts",ONA,R - 17+ (violence & profanity),1773
36904,Aggressive Retsuko (ONA),"Slice of Life, Comedy",ONA,PG-13 - Teens 13 or older,1256
36905,Mentori,"Comedy, Parody",ONA,G - All Ages,15207
36906,Jashin-chan Dropkick,"Comedy, Supernatural",TV,PG-13 - Teens 13 or older,1754
36907,Nippen no Miko-chan,Comedy,Special,G - All Ages,13540
36910,Wu Geng Ji 2nd Season,"Action, Historical, Supernatural, Martial Arts, Fantasy",ONA,PG-13 - Teens 13 or older,8719
36913,Inazuma Eleven x Kaitou Gru no Tsuki Dorobou,Comedy,Special,G - All Ages,9575
36914,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,"Comedy, School",Special,PG-13 - Teens 13 or older,4319
36915,Fate/Grand Order: Moonlight/Lostroom,"Action, Supernatural, Magic, Fantasy",Special,PG-13 - Teens 13 or older,2684
36918,Happy Happy Party!,Music,Music,G - All Ages,9657
36919,Shuwarin☆Dorimin,Music,Music,G - All Ages,9529
36920,Black Shout,Music,Music,G - All Ages,8679
36921,That Is How I Roll!,Music,Music,G - All Ages,9800
36922,Egao no Orquesta!,Music,Music,G - All Ages,9448
36923,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,"Action, Comedy, Super Power, Magic, Fantasy, Shounen",Special,PG-13 - Teens 13 or older,2199
36925,Pretty All Friends,"Music, Slice of Life, Sports",TV,PG - Children,10468
36927,Pokemon Movie 21: Minna no Monogatari,"Action, Game, Adventure, Comedy, Kids, Fantasy",Movie,PG - Children,3482
36932,Evil or Live Recap,"Psychological, School",Special,R - 17+ (violence & profanity),7432
36933,Ura Jutaijima,Hentai,OVA,Rx - Hentai,6159
36934,Captain Tsubasa (2018),"Action, Sports, Shounen",TV,G - All Ages,2156
36936,Mirai no Mirai,"Adventure, Drama, Fantasy",Movie,G - All Ages,1577
36937,Virtua Fighter: Costomize Clip,"Action, Drama, Martial Arts, Music",OVA,PG-13 - Teens 13 or older,12495
36942,Cinderella Girls Gekijou 2nd Season Specials,"Slice of Life, Comedy",Special,PG-13 - Teens 13 or older,9573
36943,Tachibanakan Triangle,"Comedy, Ecchi, Shoujo Ai",TV,PG-13 - Teens 13 or older,2254
36945,Himote House,"Comedy, Super Power",TV,PG-13 - Teens 13 or older,4251
36946,Dragon Ball Super Movie: Broly,"Action, Adventure, Super Power, Martial Arts, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,711
36947,Pochitto Hatsumei: Pikachin-Kit,"Comedy, Kids",ONA,G - All Ages,15556
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,"Ecchi, School, Shounen",TV,PG-13 - Teens 13 or older,259
36950,Yuragi-sou no Yuuna-san OVA,"Harem, Comedy, Supernatural, Romance, Ecchi, Shounen",OVA,R+ - Mild Nudity,2589
36951,Yuu☆Yuu☆Hakusho: Two Shots/Noru ka Soru ka,"Action, Adventure, Comedy, Demons, Supernatural, Martial Arts, Shounen",Special,PG-13 - Teens 13 or older,4072
36952,Tennis no Ouji-sama: Best Games!!,"Action, Comedy, Sports, School, Shounen",OVA,PG-13 - Teens 13 or older,8292
36954,Break Go!Ga!,"Game, Shounen",ONA,G - All Ages,14473
36955,Tales of the Rays Gekijou,"Comedy, Fantasy, Parody",ONA,PG-13 - Teens 13 or older,10052
36956,Jewelry The Animation,"Hentai, Romance",OVA,Rx - Hentai,6804
36962,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,"Drama, Shounen",OVA,PG-13 - Teens 13 or older,2080
36963,IDOLiSH7 Vibrato,Music,ONA,PG-13 - Teens 13 or older,5115
36964,Bonobono: Uchuu kara Kita Tomodachi,"Adventure, Comedy, Kids",Movie,G - All Ages,14600
36967,Lupin III: Lupin wa Ima mo Moete Iru ka?,"Action, Adventure, Comedy, Seinen",OVA,PG-13 - Teens 13 or older,7648
36968,Panda no Blues,Music,Music,G - All Ages,16811
36969,Oshiri Tantei: Mina to Machi no Tuk-tuk Chase,"Comedy, Kids, Mystery",ONA,PG - Children,15236
36970,Hetchara Heiki no Heihachirou,"Music, Kids",Music,G - All Ages,16916
36973,Ekimemo!,Game,ONA,G - All Ages,13962
36976,Cutie Honey Universe,"Action, Comedy, Magic, Romance, Sci-Fi, Shounen",TV,R - 17+ (violence & profanity),4065
36978,Annyeong Totobi,Kids,TV,PG - Children,15495
36979,Tanuki to Kitsune,Comedy,ONA,G - All Ages,11584
36981,Neko no Dayan (2017),Kids,TV,G - All Ages,15616
36982,Micchiri Neko,"Comedy, Kids",TV,G - All Ages,5761
36983,Oshiri Tantei: Puputto Fumutto Kaiketsu Dance,"Comedy, Kids, Music",Music,PG - Children,13856
36990,Non Non Biyori Movie: Vacation,"Comedy, Seinen, Slice of Life",Movie,PG-13 - Teens 13 or older,2427
36991,Lupin III 3DCG,"Action, Thriller",Special,PG-13 - Teens 13 or older,9729
36992,Tomie,"Drama, Horror, Josei, Supernatural",Special,R - 17+ (violence & profanity),3829
36993,Chao Zhi Neng Zu Qiu,"Comedy, Sports",TV,G - All Ages,11468
36995,Precure Super Stars! Movie,"Action, Fantasy, Magic",Movie,G - All Ages,8734
36996,Jian Wangchao,"Action, Historical",ONA,PG-13 - Teens 13 or older,8529
36999,Zoku Owarimonogatari,"Mystery, Comedy, Supernatural, Vampire",Movie,R - 17+ (violence & profanity),1012
37000,Bernard-jou Iwaku.: Ofuro Dokusho,Comedy,Special,PG-13 - Teens 13 or older,10127
37002,Uchi no Oochopus,Kids,TV,G - All Ages,15081
37007,Hinomaruzumou,"Martial Arts, Shounen, Sports",TV,PG-13 - Teens 13 or older,1644
37008,Tsukipro The Animation 2nd Season,Music,TV,PG-13 - Teens 13 or older,7944
37009,Watashi wa Buranko,"Music, Kids",Music,G - All Ages,16636
37010,Boku to Sakana no Monogatari,"Music, Kids",Music,G - All Ages,16367
37011,Negaigoto no Mochigusare,"Music, Kids",Music,G - All Ages,16061
37012,Animegatari x Shingeki no Kyojin Collab Eizou,Comedy,Movie,G - All Ages,5448
37013,Sex: Prologue,"Action, Drama, School, Seinen",OVA,PG-13 - Teens 13 or older,9724
37017,Kensaku to Enjin no ABC Days,Kids,ONA,G - All Ages,15956
37018,Season's Greetings from dwarf,Kids,ONA,G - All Ages,15969
37020,Woo to Wah,Comedy,ONA,G - All Ages,15966
37021,Iya na Kao sare nagara Opantsu Misete Moraitai,Ecchi,ONA,PG-13 - Teens 13 or older,2071
37023,Layton Mystery Tanteisha: Katri no Nazotoki File,"Mystery, Comedy, Kids",TV,PG - Children,4360
37024,Momoya Norihei Anime CM,"Comedy, Parody",Special,G - All Ages,14787
37026,Koukaku no Pandora: Pandoradio,"Sci-Fi, Comedy",Special,PG-13 - Teens 13 or older,9702
37027,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,"Music, School, Slice of Life",Movie,PG-13 - Teens 13 or older,3060
37028,Panpaka Pants x Lala-chan,"Game, Kids",Special,G - All Ages,15318
37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,"Comedy, Demons, Fantasy, Seinen, Supernatural",TV,PG-13 - Teens 13 or older,3549
37031,Mahoutsukai no Yome Recap,"Slice of Life, Magic, Fantasy, Shounen",Special,PG-13 - Teens 13 or older,4698
37033,Emiya-san Chi no Kyou no Gohan,"Slice of Life, Comedy",ONA,PG-13 - Teens 13 or older,1589
37034,Drifters: Kokuou-sama Goranshin,"Comedy, Parody",Special,PG-13 - Teens 13 or older,6917
37036,Binan Koukou Chikyuu Boueibu Happy Kiss!,"Comedy, Magic, Parody, School, Slice of Life",TV,PG-13 - Teens 13 or older,4977
37037,"Animegataris: Yuku Toshi, Kuru Toshi",Comedy,ONA,PG-13 - Teens 13 or older,11147
37044,Guomin Laogong Dai Huijia 2nd season,"Drama, Romance, School",ONA,PG-13 - Teens 13 or older,7153
37045,Imouto sae Ireba Ii. (ONA),Comedy,ONA,PG-13 - Teens 13 or older,4874
37046,Drifters (OVA): Kokuou-sama Goranshin,"Comedy, Parody",Special,PG-13 - Teens 13 or older,6157
37047,Imouto sae Ireba Ii. (ONA) Specials,Comedy,Special,PG-13 - Teens 13 or older,4958
37050,Sore Ike! Anpanman: Kagayake! Kurun to Inochi no Hoshi,"Comedy, Kids, Fantasy",Movie,PG - Children,15234
37051,Petit☆Dream Stars! Let's La Cooking? Showtime!,"Slice of Life, Magic, Fantasy",Movie,G - All Ages,11848
37054,"Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season e, Mata?","Comedy, Parody, Super Power",TV,G - All Ages,14329
37055,Youjo Senki Movie,"Action, Military, Magic",Movie,R - 17+ (violence & profanity),928
37058,Jian Wangchao 2,Action,ONA,PG-13 - Teens 13 or older,12398
37059,Shiawase Daifuku,"Music, Kids",Music,G - All Ages,16431
37060,Konpeitou,"Music, Kids",Music,G - All Ages,16941
37064,Jiiji no e Tegami: Grandfather's Letter,"Kids, Music",Music,G - All Ages,16752
37065,123,"Kids, Music",Music,G - All Ages,13440
37066,Okome Kakurenbo,"Kids, Music",Music,G - All Ages,16885
37067,Yume no Tochuu de,"Kids, Music",Music,G - All Ages,16475
37069,Hana Ichi Monme,"Game, Music, Kids",Music,G - All Ages,16416
37070,Hoshi to Niji to,"Kids, Music",Music,G - All Ages,16592
37071,Hoshizora no Orgel,"Kids, Music, Space",Music,G - All Ages,16240
37072,Naite Ita Onnanoko,"Kids, Music",Music,G - All Ages,16464
37073,Soratobu Penguin,"Kids, Music, Romance",Music,G - All Ages,16444
37074,Daremo Shiranai,"Kids, Music",Music,G - All Ages,15795
37075,Yuki Matsuri,"Kids, Music",Music,G - All Ages,15891
37078,Quanzhi Gaoshou Specials,"Action, Game",ONA,PG-13 - Teens 13 or older,1665
37082,Uchuu Senkan Yamato Pilot Film,"Military, Sci-Fi, Space",Special,PG-13 - Teens 13 or older,10982
37086,Kakegurui××,"Drama, Game, Mystery, Psychological, School, Shounen",TV,R - 17+ (violence & profanity),303
37087,Overlord: Ple Ple Pleiades 2,"Action, Comedy, Fantasy, Magic",ONA,PG-13 - Teens 13 or older,3142
37088,Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu,Hentai,OVA,Rx - Hentai,6767
37089,Cherry & Gal's↑↑,Hentai,OVA,Rx - Hentai,5683
37090,Hitori no Shita: The Outcast Recap,"Action, Super Power, Supernatural",Special,R - 17+ (violence & profanity),7051
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou","Drama, Fantasy, Slice of Life",Special,PG-13 - Teens 13 or older,832
37096,Puzzle & Dragon,"Game, Kids",TV,PG - Children,10571
37097,Xiong Chumo Zhi: Guonian,"Adventure, Comedy, Kids",Special,PG - Children,16345
37098,Xiong Chumo Zhi: Nianhuo,"Adventure, Comedy, Kids",Special,PG - Children,16344
37099,Xiong Chumo Zhi: Xiong Zin Guilai,"Adventure, Comedy, Kids",Movie,PG - Children,16213
37100,Xiong Chumo Zhi: Qihuan Kongjian,"Sci-Fi, Adventure, Kids",Movie,G - All Ages,16014
37101,Xiong Chumo Zhi: Xiongxiong Leyuan,"Adventure, Comedy, Kids",TV,G - All Ages,15925
37102,Xiong Chumo Zhi: Tanxian Riji,"Adventure, Comedy, Kids",TV,PG - Children,15878
37103,Danganronpa 3: Monokuma Gekijou,"Comedy, Parody",Special,PG-13 - Teens 13 or older,3980
37104,Slow Start: Web Yokoku Movie,Slice of Life,ONA,PG-13 - Teens 13 or older,8365
37105,Grand Blue,"Slice of Life, Comedy, Seinen",TV,PG-13 - Teens 13 or older,317
37106,Kitsune no Koe,Music,TV,PG-13 - Teens 13 or older,3975
37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,"Slice of Life, Fantasy, Seinen",Special,PG-13 - Teens 13 or older,5857
37112,Doraemon Anniversary 25,"Comedy, Kids, Sci-Fi, Shounen",Movie,G - All Ages,12148
37115,Taka no Tsume 7: Joou Heika no Jobuubu,"Comedy, Parody, Super Power",Movie,G - All Ages,14805
37117,Bakutsuri Bar Hunter,"Adventure, Kids",TV,PG - Children,13053
37123,Sora yori mo Tooi Basho: Yokoku,"Slice of Life, Comedy",ONA,PG-13 - Teens 13 or older,8186
37124,THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign,"Game, Music",Special,G - All Ages,11002
37126,Nobunaga no Shinobi: Anegawa Ishiyama-hen,"Comedy, Historical",TV,PG-13 - Teens 13 or older,5849
37127,Saimin☆Gakuen,Hentai,OVA,Rx - Hentai,7363
37133,Tenkousei wa Kounin Kaikeishi!,"Slice of Life, School",OVA,PG-13 - Teens 13 or older,15566
37135,Islay,Music,Music,PG-13 - Teens 13 or older,16778
37136,Shounen,Music,Music,PG-13 - Teens 13 or older,17082
37138,Cute Kenkyuukai,Music,Music,PG-13 - Teens 13 or older,16706
37139,Koyomi History,Comedy,Special,PG-13 - Teens 13 or older,4435
37140,Gegege no Kitarou (2018),"Comedy, Demons, Supernatural, Shounen",TV,G - All Ages,2535
37141,Hataraku Saibou (TV),"Comedy, Shounen",TV,PG-13 - Teens 13 or older,295
37142,Nishitesu CMs,"Slice of Life, Cars",Special,G - All Ages,15115
37143,Alphard x Taka no Tsume,"Cars, Parody",ONA,G - All Ages,12958
37144,Nikuiyo! Galbi-kun: Kemuri ga Me ni Shimiru,Comedy,ONA,G - All Ages,15201
37145,Morimori Shima no Mogu to Perol,Kids,ONA,G - All Ages,15023
37146,Complex x Complex,School,Movie,PG-13 - Teens 13 or older,15128
37147,Nou Nen feat. Utae,"Music, Dementia, Ecchi",Music,R+ - Mild Nudity,13517
37148,"Dies Irae: Marie's Memory ""Michi ni Tsuuzu Kiseki""","Action, Super Power, Magic",ONA,R - 17+ (violence & profanity),7312
37149,Xing You Ji: Fengbao Famila,"Sci-Fi, Adventure, Fantasy",Movie,PG-13 - Teens 13 or older,13261
37150,Douluo Dalu,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance",ONA,PG-13 - Teens 13 or older,4159
37151,Marvel Future Avengers 2nd Season,"Action, Super Power, Kids",TV,PG - Children,10726
37152,Shaonian Jinyiwei 2nd Season,"Adventure, Mystery, Historical, Romance, Martial Arts",ONA,PG-13 - Teens 13 or older,12954
37153,Warai Kawasemi ni Hanasu na yo,"Music, Kids",Music,G - All Ages,16171
37154,Grimms Notes The Animation,"Action, Adventure, Magic, Fantasy",TV,PG-13 - Teens 13 or older,2760
37155,Yumi-chan no Hikkoshi: Sayonara Tsutomu-kun,"Music, Kids",Music,G - All Ages,16759
37164,Yao Shen Ji 2nd Season,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy",ONA,PG-13 - Teens 13 or older,6015
